code,name,market,updated_at,added_at
002204,大连重工,sz,2026-04-02,
002205,国统股份,sz,2026-04-02,
002206,海 利 得,sz,2026-04-02,
002207,准油股份,sz,2026-04-02,
002208,合肥城建,sz,2026-04-02,
002209,达 意 隆,sz,2026-04-02,
002210,飞马国际,sz,2026-04-02,
002212,天融信,sz,2026-04-02,
002213,大为股份,sz,2026-04-02,
002215,诺 普 信,sz,2026-04-02,
002216,三全食品,sz,2026-04-02,
002217,合力泰,sz,2026-04-02,
002218,拓日新能,sz,2026-04-02,
002219,新里程,sz,2026-04-02,
002221,东华能源,sz,2026-04-02,
002222,福晶科技,sz,2026-04-02,
002223,鱼跃医疗,sz,2026-04-02,
002224,三 力 士,sz,2026-04-02,
002225,濮耐股份,sz,2026-04-02,
002226,江南化工,sz,2026-04-02,
002227,奥 特 迅,sz,2026-04-02,
002228,合兴包装,sz,2026-04-02,
002229,鸿博股份,sz,2026-04-02,
002230,科大讯飞,sz,2026-04-02,
002232,启明信息,sz,2026-04-02,
002233,塔牌集团,sz,2026-04-02,
002234,民和股份,sz,2026-04-02,
002235,安妮股份,sz,2026-04-02,
002236,大华股份,sz,2026-04-02,
002237,恒邦股份,sz,2026-04-02,
002238,天威视讯,sz,2026-04-02,
002239,奥特佳,sz,2026-04-02,
002240,盛新锂能,sz,2026-04-02,
002241,歌尔股份,sz,2026-04-02,
002242,九阳股份,sz,2026-04-02,
002243,力合科创,sz,2026-04-02,
002244,滨江集团,sz,2026-04-02,
002245,蔚蓝锂芯,sz,2026-04-02,
002246,北化股份,sz,2026-04-02,
002247,聚力文化,sz,2026-04-02,
002248,华东数控,sz,2026-04-02,
002249,大洋电机,sz,2026-04-02,
002250,联化科技,sz,2026-04-02,
002251,步步高,sz,2026-04-02,
002252,上海莱士,sz,2026-04-02,
002254,泰和新材,sz,2026-04-02,
002255,海陆重工,sz,2026-04-02,
002256,兆新股份,sz,2026-04-02,
002258,利尔化学,sz,2026-04-02,
002259,升达林业,sz,2026-04-02,
002261,拓维信息,sz,2026-04-02,
002262,恩华药业,sz,2026-04-02,
002263,大东南,sz,2026-04-02,
002264,新 华 都,sz,2026-04-02,
002265,建设工业,sz,2026-04-02,
002266,浙富控股,sz,2026-04-02,
002267,陕天然气,sz,2026-04-02,
002268,电科网安,sz,2026-04-02,
002269,美邦服饰,sz,2026-04-02,
002270,华明装备,sz,2026-04-02,
002271,东方雨虹,sz,2026-04-02,
002272,川润股份,sz,2026-04-02,
002273,水晶光电,sz,2026-04-02,
002274,华昌化工,sz,2026-04-02,
002275,桂林三金,sz,2026-04-02,
002276,万马股份,sz,2026-04-02,
002277,友阿股份,sz,2026-04-02,
002278,神开股份,sz,2026-04-02,
002279,久其软件,sz,2026-04-02,
002281,光迅科技,sz,2026-04-02,
002282,博深股份,sz,2026-04-02,
002283,天润工业,sz,2026-04-02,
002284,亚太股份,sz,2026-04-02,
002285,世联行,sz,2026-04-02,
002286,保龄宝,sz,2026-04-02,
002287,奇正藏药,sz,2026-04-02,
002290,禾盛新材,sz,2026-04-02,
002291,遥望科技,sz,2026-04-02,
002292,奥飞娱乐,sz,2026-04-02,
002293,罗莱生活,sz,2026-04-02,
002294,信立泰,sz,2026-04-02,
002295,精艺股份,sz,2026-04-02,
002296,辉煌科技,sz,2026-04-02,
002297,博云新材,sz,2026-04-02,
002298,中电鑫龙,sz,2026-04-02,
002299,圣农发展,sz,2026-04-02,
002300,太阳电缆,sz,2026-04-02,
002301,齐心集团,sz,2026-04-02,
002302,西部建设,sz,2026-04-02,
002303,美盈森,sz,2026-04-02,
002304,洋河股份,sz,2026-04-02,
002307,北新路桥,sz,2026-04-02,
002309,中利集团,sz,2026-04-02,
002310,东方新能,sz,2026-04-02,
002311,海大集团,sz,2026-04-02,
002312,川发龙蟒,sz,2026-04-02,
002313,日海智能,sz,2026-04-02,
002314,南山控股,sz,2026-04-02,
002315,焦点科技,sz,2026-04-02,
002316,亚联发展,sz,2026-04-02,
002317,众生药业,sz,2026-04-02,
002318,久立特材,sz,2026-04-02,
002319,乐通股份,sz,2026-04-02,
002320,海峡股份,sz,2026-04-02,
002321,华英农业,sz,2026-04-02,
002322,理工能科,sz,2026-04-02,
002323,雅博股份,sz,2026-04-02,
002324,普利特,sz,2026-04-02,
002326,永太科技,sz,2026-04-02,
002327,富安娜,sz,2026-04-02,
002328,新朋股份,sz,2026-04-02,
002329,皇氏集团,sz,2026-04-02,
002330,得利斯,sz,2026-04-02,
002331,皖通科技,sz,2026-04-02,
002332,仙琚制药,sz,2026-04-02,
002333,罗普斯金,sz,2026-04-02,
002334,英威腾,sz,2026-04-02,
002335,科华数据,sz,2026-04-02,
002337,赛象科技,sz,2026-04-02,
002338,奥普光电,sz,2026-04-02,
002339,积成电子,sz,2026-04-02,
002340,格林美,sz,2026-04-02,
002342,巨力索具,sz,2026-04-02,
002343,慈文传媒,sz,2026-04-02,
002344,海宁皮城,sz,2026-04-02,
002345,潮宏基,sz,2026-04-02,
002346,柘中股份,sz,2026-04-02,
002347,泰尔股份,sz,2026-04-02,
002348,高乐股份,sz,2026-04-02,
002349,精华制药,sz,2026-04-02,
002350,北京科锐,sz,2026-04-02,
002351,漫步者,sz,2026-04-02,
002352,顺丰控股,sz,2026-04-02,
002353,杰瑞股份,sz,2026-04-02,
002354,天娱数科,sz,2026-04-02,
002355,兴民智通,sz,2026-04-02,
002356,赫美集团,sz,2026-04-02,
002357,富临运业,sz,2026-04-02,
002358,森源电气,sz,2026-04-02,
002360,同德化工,sz,2026-04-02,
002361,神剑股份,sz,2026-04-02,
002362,汉王科技,sz,2026-04-02,
002363,隆基机械,sz,2026-04-02,
002364,中恒电气,sz,2026-04-02,
002365,永安药业,sz,2026-04-02,
002366,融发核电,sz,2026-04-02,
002367,康力电梯,sz,2026-04-02,
002368,太极股份,sz,2026-04-02,
002369,卓翼科技,sz,2026-04-02,
002370,亚太药业,sz,2026-04-02,
002371,北方华创,sz,2026-04-02,
002372,伟星新材,sz,2026-04-02,
002373,千方科技,sz,2026-04-02,
002374,中锐股份,sz,2026-04-02,
002375,亚厦股份,sz,2026-04-02,
002376,新北洋,sz,2026-04-02,
002377,国创高新,sz,2026-04-02,
002378,章源钨业,sz,2026-04-02,
002379,宏桥控股,sz,2026-04-02,
002380,科远智慧,sz,2026-04-02,
002381,双箭股份,sz,2026-04-02,
002382,蓝帆医疗,sz,2026-04-02,
002383,合众思壮,sz,2026-04-02,
002384,东山精密,sz,2026-04-02,
002385,大北农,sz,2026-04-02,
002386,天原股份,sz,2026-04-02,
002387,维信诺,sz,2026-04-02,
002388,新亚制程,sz,2026-04-02,
002389,航天彩虹,sz,2026-04-02,
002390,信邦制药,sz,2026-04-02,
002391,长青股份,sz,2026-04-02,
002392,北京利尔,sz,2026-04-02,
002393,力生制药,sz,2026-04-02,
002394,联发股份,sz,2026-04-02,
002395,双象股份,sz,2026-04-02,
002396,星网锐捷,sz,2026-04-02,
002397,梦洁股份,sz,2026-04-02,
002398,垒知集团,sz,2026-04-02,
002399,海普瑞,sz,2026-04-02,
002400,省广集团,sz,2026-04-02,
002401,中远海科,sz,2026-04-02,
002402,和而泰,sz,2026-04-02,
002403,爱仕达,sz,2026-04-02,
002404,嘉欣丝绸,sz,2026-04-02,
002405,四维图新,sz,2026-04-02,
002406,远东传动,sz,2026-04-02,
002407,多氟多,sz,2026-04-02,
002408,齐翔腾达,sz,2026-04-02,
002409,雅克科技,sz,2026-04-02,
002410,广联达,sz,2026-04-02,
002412,汉森制药,sz,2026-04-02,
002413,雷科防务,sz,2026-04-02,
002414,高德红外,sz,2026-04-02,
002415,海康威视,sz,2026-04-02,
002416,爱施德,sz,2026-04-02,
002418,康盛股份,sz,2026-04-02,
002419,天虹股份,sz,2026-04-02,
002420,毅昌科技,sz,2026-04-02,
002421,达实智能,sz,2026-04-02,
002422,科伦药业,sz,2026-04-02,
002423,中粮资本,sz,2026-04-02,
002425,凯撒文化,sz,2026-04-02,
002426,胜利精密,sz,2026-04-02,
002427,尤夫股份,sz,2026-04-02,
002428,云南锗业,sz,2026-04-02,
002429,兆驰股份,sz,2026-04-02,
002430,杭氧股份,sz,2026-04-02,
002431,棕榈股份,sz,2026-04-02,
002432,九安医疗,sz,2026-04-02,
002434,万里扬,sz,2026-04-02,
002436,兴森科技,sz,2026-04-02,
002437,誉衡药业,sz,2026-04-02,
002438,江苏神通,sz,2026-04-02,
002439,启明星辰,sz,2026-04-02,
002440,闰土股份,sz,2026-04-02,
002441,众业达,sz,2026-04-02,
002442,龙星科技,sz,2026-04-02,
002443,金洲管道,sz,2026-04-02,
002444,巨星科技,sz,2026-04-02,
002445,中南文化,sz,2026-04-02,
002446,盛路通信,sz,2026-04-02,
002448,中原内配,sz,2026-04-02,
002449,国星光电,sz,2026-04-02,
002451,摩恩电气,sz,2026-04-02,
002452,长高电新,sz,2026-04-02,
002453,华软科技,sz,2026-04-02,
002454,松芝股份,sz,2026-04-02,
002455,百川股份,sz,2026-04-02,
002456,欧菲光,sz,2026-04-02,
002457,青龙管业,sz,2026-04-02,
002458,益生股份,sz,2026-04-02,
002459,晶澳科技,sz,2026-04-02,
002460,赣锋锂业,sz,2026-04-02,
002461,珠江啤酒,sz,2026-04-02,
002462,嘉事堂,sz,2026-04-02,
002463,沪电股份,sz,2026-04-02,
002465,海格通信,sz,2026-04-02,
002466,天齐锂业,sz,2026-04-02,
002467,二六三,sz,2026-04-02,
002468,申通快递,sz,2026-04-02,
002469,三维化学,sz,2026-04-02,
002470,金正大,sz,2026-04-02,
002471,中超控股,sz,2026-04-02,
002472,双环传动,sz,2026-04-02,
002474,榕基软件,sz,2026-04-02,
002475,立讯精密,sz,2026-04-02,
002476,宝莫股份,sz,2026-04-02,
002478,常宝股份,sz,2026-04-02,
002479,富春环保,sz,2026-04-02,
002480,新筑股份,sz,2026-04-02,
002481,双塔食品,sz,2026-04-02,
002482,广田集团,sz,2026-04-02,
002483,润邦股份,sz,2026-04-02,
002484,江海股份,sz,2026-04-02,
002486,嘉麟杰,sz,2026-04-02,
002487,大金重工,sz,2026-04-02,
002488,金固股份,sz,2026-04-02,
002489,浙江永强,sz,2026-04-02,
002490,山东墨龙,sz,2026-04-02,
002491,通鼎互联,sz,2026-04-02,
002492,恒基达鑫,sz,2026-04-02,
002493,荣盛石化,sz,2026-04-02,
002494,华斯股份,sz,2026-04-02,
002495,佳隆股份,sz,2026-04-02,
002497,雅化集团,sz,2026-04-02,
002498,汉缆股份,sz,2026-04-02,
002500,山西证券,sz,2026-04-02,
002501,利源股份,sz,2026-04-02,
002506,协鑫集成,sz,2026-04-02,
002507,涪陵榨菜,sz,2026-04-02,
002508,老板电器,sz,2026-04-02,
002510,天汽模,sz,2026-04-02,
002511,中顺洁柔,sz,2026-04-02,
002513,蓝丰生化,sz,2026-04-02,
002514,宝馨科技,sz,2026-04-02,
002515,金字火腿,sz,2026-04-02,
002516,旷达科技,sz,2026-04-02,
002517,恺英网络,sz,2026-04-02,
002518,科士达,sz,2026-04-02,
002519,银河电子,sz,2026-04-02,
002520,日发精机,sz,2026-04-02,
002521,齐峰新材,sz,2026-04-02,
002522,浙江众成,sz,2026-04-02,
002523,天桥起重,sz,2026-04-02,
002524,光正眼科,sz,2026-04-02,
002526,山东矿机,sz,2026-04-02,
002527,新时达,sz,2026-04-02,
002530,金财互联,sz,2026-04-02,
002531,天顺风能,sz,2026-04-02,
002532,天山铝业,sz,2026-04-02,
002533,金杯电工,sz,2026-04-02,
002534,西子洁能,sz,2026-04-02,
002535,林州重机,sz,2026-04-02,
002536,飞龙股份,sz,2026-04-02,
002537,海联金汇,sz,2026-04-02,
002539,云图控股,sz,2026-04-02,
002540,亚太科技,sz,2026-04-02,
002541,鸿路钢构,sz,2026-04-02,
002542,中化岩土,sz,2026-04-02,
002543,万和电气,sz,2026-04-02,
002544,普天科技,sz,2026-04-02,
002545,东方铁塔,sz,2026-04-02,
002546,新联电子,sz,2026-04-02,
002547,春兴精工,sz,2026-04-02,
002548,金新农,sz,2026-04-02,
002549,凯美特气,sz,2026-04-02,
002550,千红制药,sz,2026-04-02,
002551,尚荣医疗,sz,2026-04-02,
002552,宝鼎科技,sz,2026-04-02,
002553,南方精工,sz,2026-04-02,
002554,惠博普,sz,2026-04-02,
002555,三七互娱,sz,2026-04-02,
002556,辉隆股份,sz,2026-04-02,
002557,洽洽食品,sz,2026-04-02,
002558,巨人网络,sz,2026-04-02,
002559,亚威股份,sz,2026-04-02,
002560,通达股份,sz,2026-04-02,
002561,徐家汇,sz,2026-04-02,
002562,兄弟科技,sz,2026-04-02,
002563,森马服饰,sz,2026-04-02,
002564,天沃科技,sz,2026-04-02,
002565,顺灏股份,sz,2026-04-02,
002566,益盛药业,sz,2026-04-02,
002567,唐人神,sz,2026-04-02,
002568,百润股份,sz,2026-04-02,
002570,贝因美,sz,2026-04-02,
002571,德力股份,sz,2026-04-02,
002572,索菲亚,sz,2026-04-02,
002573,清新环境,sz,2026-04-02,
002574,明牌珠宝,sz,2026-04-02,
002575,群兴玩具,sz,2026-04-02,
002576,通达动力,sz,2026-04-02,
002577,雷柏科技,sz,2026-04-02,
002578,闽发铝业,sz,2026-04-02,
002579,中京电子,sz,2026-04-02,
002580,圣阳股份,sz,2026-04-02,
002582,好想你,sz,2026-04-02,
002583,海能达,sz,2026-04-02,
002584,西陇科学,sz,2026-04-02,
002585,双星新材,sz,2026-04-02,
002587,奥拓电子,sz,2026-04-02,
002588,史丹利,sz,2026-04-02,
002589,瑞康医药,sz,2026-04-02,
002590,万安科技,sz,2026-04-02,
002591,恒大高新,sz,2026-04-02,
002593,日上集团,sz,2026-04-02,
002594,比亚迪,sz,2026-04-02,
002595,豪迈科技,sz,2026-04-02,
002596,海南瑞泽,sz,2026-04-02,
002597,金禾实业,sz,2026-04-02,
002599,盛通股份,sz,2026-04-02,
002600,领益智造,sz,2026-04-02,
002601,龙佰集团,sz,2026-04-02,
002602,世纪华通,sz,2026-04-02,
002603,以岭药业,sz,2026-04-02,
002605,姚记科技,sz,2026-04-02,
002606,大连电瓷,sz,2026-04-02,
002607,中公教育,sz,2026-04-02,
002608,江苏国信,sz,2026-04-02,
002609,捷顺科技,sz,2026-04-02,
002611,东方精工,sz,2026-04-02,
002612,朗姿股份,sz,2026-04-02,
002613,北玻股份,sz,2026-04-02,
002614,奥佳华,sz,2026-04-02,
002615,哈尔斯,sz,2026-04-02,
002616,长青集团,sz,2026-04-02,
002617,露笑科技,sz,2026-04-02,
002622,皓宸医疗,sz,2026-04-02,
002623,亚玛顿,sz,2026-04-02,
002624,完美世界,sz,2026-04-02,
002625,光启技术,sz,2026-04-02,
002626,金达威,sz,2026-04-02,
002627,三峡旅游,sz,2026-04-02,
002628,成都路桥,sz,2026-04-02,
002629,仁智股份,sz,2026-04-02,
002631,德尔未来,sz,2026-04-02,
002632,道明光学,sz,2026-04-02,
002633,申科股份,sz,2026-04-02,
002634,棒杰股份,sz,2026-04-02,
002635,安洁科技,sz,2026-04-02,
002636,金安国纪,sz,2026-04-02,
002637,赞宇科技,sz,2026-04-02,
002638,勤上股份,sz,2026-04-02,
002639,雪人集团,sz,2026-04-02,
002640,跨境通,sz,2026-04-02,
002641,公元股份,sz,2026-04-02,
002642,荣联科技,sz,2026-04-02,
002643,万润股份,sz,2026-04-02,
002644,佛慈制药,sz,2026-04-02,
002645,华宏科技,sz,2026-04-02,
002646,天佑德酒,sz,2026-04-02,
002648,卫星化学,sz,2026-04-02,
002649,博彦科技,sz,2026-04-02,
002651,利君股份,sz,2026-04-02,
002652,扬子新材,sz,2026-04-02,
002653,海思科,sz,2026-04-02,
002654,万润科技,sz,2026-04-02,
002655,共达电声,sz,2026-04-02,
002657,中科金财,sz,2026-04-02,
002658,雪迪龙,sz,2026-04-02,
002659,凯文教育,sz,2026-04-02,
002660,茂硕电源,sz,2026-04-02,
002661,克明食品,sz,2026-04-02,
002662,峰璟股份,sz,2026-04-02,
002663,普邦股份,sz,2026-04-02,
002664,信质集团,sz,2026-04-02,
002666,德联集团,sz,2026-04-02,
002667,威领股份,sz,2026-04-02,
002668,TCL智家,sz,2026-04-02,
002669,康达新材,sz,2026-04-02,
002670,国盛证券,sz,2026-04-02,
002671,龙泉股份,sz,2026-04-02,
002672,东江环保,sz,2026-04-02,
002673,西部证券,sz,2026-04-02,
002674,兴业科技,sz,2026-04-02,
002675,东诚药业,sz,2026-04-02,
002676,顺威股份,sz,2026-04-02,
002677,浙江美大,sz,2026-04-02,
002678,珠江钢琴,sz,2026-04-02,
002679,福建金森,sz,2026-04-02,
002681,奋达科技,sz,2026-04-02,
002682,龙洲股份,sz,2026-04-02,
002683,广东宏大,sz,2026-04-02,
002685,华东重机,sz,2026-04-02,
002686,亿利达,sz,2026-04-02,
002687,乔治白,sz,2026-04-02,
002688,金河生物,sz,2026-04-02,
002690,美亚光电,sz,2026-04-02,
002691,冀凯股份,sz,2026-04-02,
002692,远程股份,sz,2026-04-02,
002694,顾地科技,sz,2026-04-02,
002695,煌上煌,sz,2026-04-02,
002696,百洋股份,sz,2026-04-02,
002697,红旗连锁,sz,2026-04-02,
002698,博实股份,sz,2026-04-02,
002700,万憬能源,sz,2026-04-02,
002701,奥瑞金,sz,2026-04-02,
002702,海欣食品,sz,2026-04-02,
002703,浙江世宝,sz,2026-04-02,
002705,新宝股份,sz,2026-04-02,
002706,良信股份,sz,2026-04-02,
002707,众信旅游,sz,2026-04-02,
002708,光洋股份,sz,2026-04-02,
002709,天赐材料,sz,2026-04-02,
002712,思美传媒,sz,2026-04-02,
002714,牧原股份,sz,2026-04-02,
002715,登云股份,sz,2026-04-02,
002716,湖南白银,sz,2026-04-02,
002718,友邦吊顶,sz,2026-04-02,
002719,麦趣尔,sz,2026-04-02,
002721,金一文化,sz,2026-04-02,
002722,物产金轮,sz,2026-04-02,
002723,小崧股份,sz,2026-04-02,
002724,海洋王,sz,2026-04-02,
002725,跃岭股份,sz,2026-04-02,
002726,龙大美食,sz,2026-04-02,
002727,一心堂,sz,2026-04-02,
002728,特一药业,sz,2026-04-02,
002729,好利科技,sz,2026-04-02,
002730,电光科技,sz,2026-04-02,
002732,燕塘乳业,sz,2026-04-02,
002733,雄韬股份,sz,2026-04-02,
002734,利民股份,sz,2026-04-02,
002735,王子新材,sz,2026-04-02,
002736,国信证券,sz,2026-04-02,
002737,葵花药业,sz,2026-04-02,
002738,中矿资源,sz,2026-04-02,
002739,万达电影,sz,2026-04-02,
002741,光华科技,sz,2026-04-02,
002743,富煌钢构,sz,2026-04-02,
002745,木林森,sz,2026-04-02,
002746,仙坛股份,sz,2026-04-02,
002747,埃斯顿,sz,2026-04-02,
002748,世龙实业,sz,2026-04-02,
002749,国光股份,sz,2026-04-02,
002752,昇兴股份,sz,2026-04-02,
002753,永东股份,sz,2026-04-02,
002755,奥赛康,sz,2026-04-02,
002756,永兴材料,sz,2026-04-02,
002757,南兴股份,sz,2026-04-02,
002758,浙农股份,sz,2026-04-02,
002759,天际股份,sz,2026-04-02,
002760,凤形股份,sz,2026-04-02,
002761,浙江建投,sz,2026-04-02,
002763,汇洁股份,sz,2026-04-02,
002765,蓝黛科技,sz,2026-04-02,
002766,索菱股份,sz,2026-04-02,
002767,先锋电子,sz,2026-04-02,
002768,国恩股份,sz,2026-04-02,
002769,普路通,sz,2026-04-02,
002771,真视通,sz,2026-04-02,
002772,众兴菌业,sz,2026-04-02,
002773,康弘药业,sz,2026-04-02,
002774,快意电梯,sz,2026-04-02,
002775,文科股份,sz,2026-04-02,
002777,久远银海,sz,2026-04-02,
002778,中晟高科,sz,2026-04-02,
002779,中坚科技,sz,2026-04-02,
002780,三夫户外,sz,2026-04-02,
002782,可立克,sz,2026-04-02,
002783,凯龙股份,sz,2026-04-02,
002785,万里石,sz,2026-04-02,
002786,银宝山新,sz,2026-04-02,
002787,华源控股,sz,2026-04-02,
002788,鹭燕医药,sz,2026-04-02,
002790,瑞尔特,sz,2026-04-02,
002791,坚朗五金,sz,2026-04-02,
002792,通宇通讯,sz,2026-04-02,
002793,罗欣药业,sz,2026-04-02,
002795,永和智控,sz,2026-04-02,
002796,世嘉科技,sz,2026-04-02,
002797,第一创业,sz,2026-04-02,
002798,帝欧水华,sz,2026-04-02,
002799,环球印务,sz,2026-04-02,
002800,天顺股份,sz,2026-04-02,
002801,微光股份,sz,2026-04-02,
002802,洪汇新材,sz,2026-04-02,
002803,吉宏股份,sz,2026-04-02,
002805,丰元股份,sz,2026-04-02,
002806,华锋股份,sz,2026-04-02,
002807,江阴银行,sz,2026-04-02,
002809,红墙股份,sz,2026-04-02,
002810,山东赫达,sz,2026-04-02,
002811,郑中设计,sz,2026-04-02,
002812,恩捷股份,sz,2026-04-02,
002813,路畅科技,sz,2026-04-02,
002815,崇达技术,sz,2026-04-02,
002817,黄山胶囊,sz,2026-04-02,
002818,富森美,sz,2026-04-02,
002819,东方中科,sz,2026-04-02,
002820,桂发祥,sz,2026-04-02,
002821,凯莱英,sz,2026-04-02,
002823,凯中精密,sz,2026-04-02,
002824,和胜股份,sz,2026-04-02,
002825,纳尔股份,sz,2026-04-02,
002826,易明医药,sz,2026-04-02,
002827,高争民爆,sz,2026-04-02,
002828,贝肯能源,sz,2026-04-02,
002829,星网宇达,sz,2026-04-02,
002830,名雕股份,sz,2026-04-02,
002831,裕同科技,sz,2026-04-02,
002832,比音勒芬,sz,2026-04-02,
002833,弘亚数控,sz,2026-04-02,
002835,同为股份,sz,2026-04-02,
002836,新宏泽,sz,2026-04-02,
002837,英维克,sz,2026-04-02,
002838,道恩股份,sz,2026-04-02,
002839,张家港行,sz,2026-04-02,
002840,华统股份,sz,2026-04-02,
002841,视源股份,sz,2026-04-02,
002842,翔鹭钨业,sz,2026-04-02,
002843,泰嘉股份,sz,2026-04-02,
002845,同兴达,sz,2026-04-02,
002846,英联股份,sz,2026-04-02,
002847,盐津铺子,sz,2026-04-02,
002849,威星智能,sz,2026-04-02,
002850,科达利,sz,2026-04-02,
002851,麦格米特,sz,2026-04-02,
002852,道道全,sz,2026-04-02,
002853,皮阿诺,sz,2026-04-02,
002855,捷荣技术,sz,2026-04-02,
002856,美芝股份,sz,2026-04-02,
002857,三晖电气,sz,2026-04-02,
002858,力盛体育,sz,2026-04-02,
002859,洁美科技,sz,2026-04-02,
002860,星帅尔,sz,2026-04-02,
002861,瀛通通讯,sz,2026-04-02,
002862,实丰文化,sz,2026-04-02,
002863,今飞凯达,sz,2026-04-02,
002864,盘龙药业,sz,2026-04-02,
002865,钧达股份,sz,2026-04-02,
002866,传艺科技,sz,2026-04-02,
002867,周大生,sz,2026-04-02,
002869,金溢科技,sz,2026-04-02,
002870,香山股份,sz,2026-04-02,
002871,伟隆股份,sz,2026-04-02,
002873,新天药业,sz,2026-04-02,
002875,安奈儿,sz,2026-04-02,
002876,三利谱,sz,2026-04-02,
002877,智能自控,sz,2026-04-02,
002878,元隆雅图,sz,2026-04-02,
002879,长缆科技,sz,2026-04-02,
002880,卫光生物,sz,2026-04-02,
002881,美格智能,sz,2026-04-02,
002882,金龙羽,sz,2026-04-02,
002883,中设股份,sz,2026-04-02,
002884,凌霄泵业,sz,2026-04-02,
002885,京泉华,sz,2026-04-02,
002886,沃特股份,sz,2026-04-02,
002887,绿茵生态,sz,2026-04-02,
002888,惠威科技,sz,2026-04-02,
002889,东方嘉盛,sz,2026-04-02,
002890,弘宇股份,sz,2026-04-02,
002891,中宠股份,sz,2026-04-02,
002892,科力尔,sz,2026-04-02,
002893,京能热力,sz,2026-04-02,
002895,川恒股份,sz,2026-04-02,
002896,中大力德,sz,2026-04-02,
002897,意华股份,sz,2026-04-02,
002899,英派斯,sz,2026-04-02,
002900,哈三联,sz,2026-04-02,
002901,大博医疗,sz,2026-04-02,
002902,铭普光磁,sz,2026-04-02,
002903,宇环数控,sz,2026-04-02,
002905,金逸影视,sz,2026-04-02,
002906,华阳集团,sz,2026-04-02,
002907,华森制药,sz,2026-04-02,
002908,德生科技,sz,2026-04-02,
002909,集泰股份,sz,2026-04-02,
002910,庄园牧场,sz,2026-04-02,
002911,佛燃能源,sz,2026-04-02,
002912,中新赛克,sz,2026-04-02,
002913,奥士康,sz,2026-04-02,
002915,中欣氟材,sz,2026-04-02,
002916,深南电路,sz,2026-04-02,
002917,金奥博,sz,2026-04-02,
002918,蒙娜丽莎,sz,2026-04-02,
002919,名臣健康,sz,2026-04-02,
002920,德赛西威,sz,2026-04-02,
002921,联诚精密,sz,2026-04-02,
002922,伊戈尔,sz,2026-04-02,
002923,润都股份,sz,2026-04-02,
002925,盈趣科技,sz,2026-04-02,
002926,华西证券,sz,2026-04-02,
002927,泰永长征,sz,2026-04-02,
002928,华夏航空,sz,2026-04-02,
002929,润建股份,sz,2026-04-02,
002930,宏川智慧,sz,2026-04-02,
002931,锋龙股份,sz,2026-04-02,
002932,明德生物,sz,2026-04-02,
002933,新兴装备,sz,2026-04-02,
002935,天奥电子,sz,2026-04-02,
002936,郑州银行,sz,2026-04-02,
002937,兴瑞科技,sz,2026-04-02,
002938,鹏鼎控股,sz,2026-04-02,
002939,长城证券,sz,2026-04-02,
002940,昂利康,sz,2026-04-02,
002941,新疆交建,sz,2026-04-02,
002942,新农股份,sz,2026-04-02,
002943,宇晶股份,sz,2026-04-02,
002945,华林证券,sz,2026-04-02,
002946,新乳业,sz,2026-04-02,
002947,恒铭达,sz,2026-04-02,
002948,青岛银行,sz,2026-04-02,
002949,华阳国际,sz,2026-04-02,
002950,奥美医疗,sz,2026-04-02,
002951,金时科技,sz,2026-04-02,
002952,亚世光电,sz,2026-04-02,
002953,日丰股份,sz,2026-04-02,
002955,鸿合科技,sz,2026-04-02,
002956,西麦食品,sz,2026-04-02,
002957,科瑞技术,sz,2026-04-02,
002958,青农商行,sz,2026-04-02,
002959,小熊电器,sz,2026-04-02,
002960,青鸟消防,sz,2026-04-02,
002961,瑞达期货,sz,2026-04-02,
002962,五方光电,sz,2026-04-02,
002963,豪尔赛,sz,2026-04-02,
002965,祥鑫科技,sz,2026-04-02,
002966,苏州银行,sz,2026-04-02,
002967,广电计量,sz,2026-04-02,
002968,新大正,sz,2026-04-02,
002969,嘉美包装,sz,2026-04-02,
002970,锐明技术,sz,2026-04-02,
002971,和远气体,sz,2026-04-02,
002972,科安达,sz,2026-04-02,
002973,侨银股份,sz,2026-04-02,
002975,博杰股份,sz,2026-04-02,
002976,瑞玛精密,sz,2026-04-02,
002977,天箭科技,sz,2026-04-02,
002978,安宁股份,sz,2026-04-02,
002979,雷赛智能,sz,2026-04-02,
002980,华盛昌,sz,2026-04-02,
002981,朝阳科技,sz,2026-04-02,
002982,湘佳股份,sz,2026-04-02,
002983,芯瑞达,sz,2026-04-02,
002984,森麒麟,sz,2026-04-02,
002985,北摩高科,sz,2026-04-02,
002986,宇新股份,sz,2026-04-02,
002987,京北方,sz,2026-04-02,
002988,豪美新材,sz,2026-04-02,
002989,中天精装,sz,2026-04-02,
002990,盛视科技,sz,2026-04-02,
002991,甘源食品,sz,2026-04-02,
002992,宝明科技,sz,2026-04-02,
002993,奥海科技,sz,2026-04-02,
002995,天地在线,sz,2026-04-02,
002996,顺博合金,sz,2026-04-02,
002997,瑞鹄模具,sz,2026-04-02,
002998,优彩资源,sz,2026-04-02,
002999,天禾股份,sz,2026-04-02,
003000,劲仔食品,sz,2026-04-02,
003001,中岩大地,sz,2026-04-02,
003002,壶化股份,sz,2026-04-02,
003003,天元股份,sz,2026-04-02,
003005,竞业达,sz,2026-04-02,
003006,百亚股份,sz,2026-04-02,
003007,直真科技,sz,2026-04-02,
003008,开普检测,sz,2026-04-02,
003009,中天火箭,sz,2026-04-02,
003010,若羽臣,sz,2026-04-02,
